Address	Length	Type	String
.rdata:105D81E4	0000000B	C	RooftopRun
.rdata:105D81F0	00000006	C	urban
.rdata:105D81F8	0000000D	C	background01
.rdata:105D8208	00000024	C	Resource/UI/PersonalStatSummary.res
.rdata:105D822C	0000000F	C	LoadedIntoGame
.rdata:105D823C	00000015	C	DisconnectedFromGame
.rdata:105D8254	0000000E	C	ShownByGameUI
.rdata:105D8264	0000000A	C	levelName
.rdata:105D8270	00000012	C	ProgressLevelName
.rdata:105D8284	00000015	C	PersonalStatsSummary
.rdata:105D829C	0000001A	C	Resource/ClientScheme.res
.rdata:105D82B8	0000000E	C	personalstats
.rdata:105D82C8	0000001E	C	Shows the player stats dialog
.rdata:105D82E8	0000000B	C	DT_NextBot
.rdata:105D82F4	00000016	C	nextbot\\c_nextbot.cpp
.rdata:105D87F4	00000016	C	nb_shadow_blobby_dist
.rdata:105D880C	00000014	C	nb_shadow_cull_dist
.rdata:105D8828	00000017	C	NextBotCombatCharacter
.rdata:105D8844	0000000F	C	DT_SurvivorBot
.rdata:105D8854	00000019	C	m_humanSpectatorEntIndex
.rdata:105D8870	00000017	C	m_humanSpectatorUserID
.rdata:105D8F48	0000000C	C	SurvivorBot
.rdata:105D8F54	0000000B	C	CBindPanel
.rdata:105D92B0	0000001A	C	terror\\vgui\\bindpanel.cpp
.rdata:105D92D4	00000009	C	icontall
.rdata:105D92E4	0000001E	C	CTerrorClientScoreBoardDialog
.rdata:105D9304	00000013	C	InfectedBackground
.rdata:105D9318	00000017	C	ScavengeModeScoreboard
.rdata:105D9330	00000015	C	VersusModeScoreboard
.rdata:105D9348	0000000B	C	spectators
.rdata:105D9354	0000001B	C	#L4D_Scoreboard_Spectators
.rdata:105D9370	0000001A	C	#L4D_Scoreboard_Spectator
.rdata:105D9390	0000000E	C	transitioning
.rdata:105D93A0	00000006	C	score
.rdata:105D93A8	0000000A	C	%01d:%02d
.rdata:105D93B4	00000011	C	LblGoldMedalTime
.rdata:105D93C8	00000013	C	LblSilverMedalTime
.rdata:105D93DC	00000013	C	LblBronzeMedalTime
.rdata:105D93F0	0000000F	C	ImgBronzeMedal
.rdata:105D9400	0000000F	C	ImgSilverMedal
.rdata:105D9410	0000000D	C	ImgGoldMedal
.rdata:105D9420	0000000B	C	BaseBorder
.rdata:105D942C	0000001B	C	SectionedListPanel.BgColor
.rdata:105D9448	0000000D	C	customstatus
.rdata:105D9458	00000006	C	Map%d
.rdata:105D9460	0000000B	C	../vgui/%s
.rdata:105D946C	00000006	C	Image
.rdata:105D949C	0000000F	C	RescueMapArrow
.rdata:105D94AC	0000000A	C	RescueMap
.rdata:105D94B8	0000000C	C	OpponentMap
.rdata:105D94C4	00000010	C	CurrentMapArrow
.rdata:105D94D4	0000000B	C	CurrentMap
.rdata:105D94E0	00000018	C	ImgLevelLargeImageFrame
.rdata:105D94F8	00000013	C	ImgLevelLargeImage
.rdata:105D950C	00000011	C	MissionObjective
.rdata:105D9520	0000000D	C	MissionTitle
.rdata:105D9544	0000000D	C	#L4D_Realism
.rdata:105D9554	0000000E	C	#L4D_Scavenge
.rdata:105D9564	0000000E	C	#L4D_Survival
.rdata:105D99A8	00000015	C	m_infectedAvatarSize
.rdata:105D99C0	00000015	C	infected_avatar_size
.rdata:105D99D8	00000014	C	m_infectedNameWidth
.rdata:105D99EC	00000014	C	infected_name_width
.rdata:105D9A00	00000016	C	m_infectedStatusWidth
.rdata:105D9A18	00000016	C	infected_status_width
.rdata:105D9A30	00000015	C	m_infectedScoreWidth
.rdata:105D9A48	00000015	C	infected_score_width
.rdata:105D9A60	00000015	C	m_infectedDeathWidth
.rdata:105D9A78	00000015	C	infected_death_width
.rdata:105D9A90	00000014	C	m_infectedPingWidth
.rdata:105D9AA4	00000014	C	infected_ping_width
.rdata:105D9AB8	0000000B	C	Infected%d
.rdata:105D9AC4	00000029	C	Resource/UI/ScoreBoardInfectedPlayer.res
.rdata:105D9AF0	0000000B	C	Survivor%d
.rdata:105D9AFC	00000023	C	Resource/UI/ScoreBoardSurvivor.res
.rdata:105D9B20	00000009	C	upgrades
.rdata:105D9B2C	0000000D	C	isScoreboard
.rdata:105D9B3C	0000000C	C	grenadeSlot
.rdata:105D9B48	0000000A	C	pillsSlot
.rdata:105D9B54	0000000D	C	firstAidSlot
.rdata:105D9B6C	00000008	C	isAlive
.rdata:105D9B74	00000010	C	isIncapacitated
.rdata:105D9B84	0000000D	C	isGoingToDie
.rdata:105D9B94	0000000A	C	maxhealth
.rdata:105D9BA0	0000000D	C	healthbuffer
.rdata:105D9BB0	00000006	C	isBot
.rdata:105D9BB8	0000000C	C	showAsAlive
.rdata:105D9BC4	00000007	C	status
.rdata:105D9BCC	00000014	C	#L4D_Zombie_UI_Tank
.rdata:105D9BE0	00000019	C	#L4D_Scoreboard_Spawning
.rdata:105D9BFC	00000015	C	#L4D_Scoreboard_Dead
.rdata:105D9C18	0000000B	C	DeathPanel
.rdata:105D9FE4	00000009	C	PZLine%d
.rdata:105D9FF0	00000010	C	PZTankTickets%d
.rdata:105DA000	0000000B	C	PZPoints%d
.rdata:105DA00C	00000009	C	PZName%d
.rdata:105DA018	0000000B	C	PZAvatar%d
.rdata:105DA024	0000000F	C	PZBackground%d
.rdata:105DA034	0000000D	C	TicketsTitle
.rdata:105DA044	0000000C	C	DamageDealt
.rdata:105DA050	0000000C	C	LouisDamage
.rdata:105DA05C	00000009	C	dmgLouis
.rdata:105DA068	0000000B	C	LouisTitle
.rdata:105DA074	0000000E	C	FrancisDamage
.rdata:105DA084	0000000B	C	dmgFrancis
.rdata:105DA090	0000000D	C	FrancisTitle
.rdata:105DA0A0	0000000B	C	ZoeyDamage
.rdata:105DA0AC	00000008	C	dmgZoey
.rdata:105DA0B4	0000000A	C	ZoeyTitle
.rdata:105DA0C0	0000000B	C	BillDamage
.rdata:105DA0CC	00000008	C	dmgBill
.rdata:105DA0D4	0000000A	C	BillTitle
.rdata:105DA0E0	00000007	C	points
.rdata:105DA0E8	00000007	C	incaps
.rdata:105DA0F0	00000006	C	kills
.rdata:105DA0F8	0000001F	C	#L4D_Hint_hunter_pounce_incaps
.rdata:105DA118	00000020	C	#L4D_Hint_hunter_pounce_defense
.rdata:105DA138	00000022	C	#L4D_Hint_hunter_pounce_committed
.rdata:105DA15C	00000018	C	#L4D_Hint_hunter_pounce
.rdata:105DA174	0000001A	C	#L4D_Hint_hunter_wallkick
.rdata:105DA190	00000016	C	#L4D_Hint_hunter_push
.rdata:105DA1A8	0000001A	C	#L4D_Hint_hunter_leap_aim
.rdata:105DA1C4	00000016	C	#L4D_Hint_hunter_leap
.rdata:105DA1DC	00000019	C	#L4D_Hint_pz_break_doors
.rdata:105DA1F8	00000012	C	#L4D_Hint_pz_bash
.rdata:105DA20C	0000001A	C	#L4D_Hint_pz_ledge_hanger
.rdata:105DA228	00000013	C	#L4D_Hint_pz_glows
.rdata:105DA23C	00000015	C	#L4D_Hint_pz_falling
.rdata:105DA254	00000009	C	Ability2
.rdata:105DA260	00000007	C	lunges
.rdata:105DA268	0000000E	C	Ability2Title
.rdata:105DA278	00000013	C	#L4D_pz_LungeCount
.rdata:105DA28C	00000009	C	Ability1
.rdata:105DA298	00000008	C	pounces
.rdata:105DA2A0	0000000E	C	Ability1Title
.rdata:105DA2B0	00000014	C	#L4D_pz_PounceCount
.rdata:105DA2C8	00000012	C	#L4D_pz_AsAHunter
.rdata:105DA2DC	00000018	C	#L4D_Hint_smoker_poison
.rdata:105DA2F4	0000001D	C	#L4D_Hint_smoker_death_cloud
.rdata:105DA314	00000021	C	#L4D_Hint_smoker_choke_committed
.rdata:105DA338	00000017	C	#L4D_Hint_smoker_choke
.rdata:105DA350	00000006	C	pulls
.rdata:105DA358	00000012	C	#L4D_pz_PullCount
.rdata:105DA36C	00000007	C	chokes
.rdata:105DA374	00000012	C	#L4D_pz_HangCount
.rdata:105DA388	00000012	C	#L4D_pz_AsASmoker
.rdata:105DA39C	0000001F	C	#L4D_Hint_boomer_vomit_no_move
.rdata:105DA3BC	0000001A	C	#L4D_Hint_boomer_recharge
.rdata:105DA3D8	00000014	C	#L4D_Hint_boomer_it
.rdata:105DA3EC	0000001D	C	#L4D_Hint_boomer_vomit_blind
.rdata:105DA40C	00000017	C	#L4D_Hint_boomer_vomit
.rdata:105DA424	00000016	C	#L4D_Hint_boomer_bomb
.rdata:105DA43C	00000015	C	#L4D_Hint_boomer_pop
.rdata:105DA454	00000016	C	#L4D_Hint_boomer_slow
.rdata:105DA46C	00000007	C	splats
.rdata:105DA474	00000018	C	#L4D_pz_BoomerBombCount
.rdata:105DA48C	00000007	C	vomits
.rdata:105DA494	00000013	C	#L4D_pz_VomitCount
.rdata:105DA4A8	00000012	C	#L4D_pz_AsABoomer
.rdata:105DA4BC	0000001A	C	#L4D_Hint_tank_punch_cars
.rdata:105DA4D8	0000001B	C	#L4D_Hint_tank_break_walls
.rdata:105DA4F4	0000001D	C	#L4D_Hint_tank_attack_incaps
.rdata:105DA514	00000015	C	#L4D_Hint_tank_throw
.rdata:105DA52C	0000001C	C	#L4D_Hint_tank_self_control
.rdata:105DA548	00000016	C	#L4D_Hint_tank_health
.rdata:105DA560	00000007	C	throws
.rdata:105DA568	00000017	C	#L4D_pz_TankThrowCount
.rdata:105DA580	00000006	C	claws
.rdata:105DA588	00000017	C	#L4D_pz_TankPunchCount
.rdata:105DA5A0	00000010	C	#L4D_pz_AsATank
.rdata:105DA5B0	0000001E	C	resource/UI/DeathInfected.res
.rdata:105DA5D0	00000010	C	cl_show_tickets
.rdata:105DA5E0	0000000D	C	VoteBarPanel
.rdata:105DA5F0	0000001C	C	Resource/UI/HUD/VoteHud.res
.rdata:105DA60C	00000009	C	Vote Yes
.rdata:105DA618	00000008	C	Vote No
.rdata:105DA620	0000000D	C	hud_vote.cpp
.rdata:105DA630	0000001D	C	#L4d_vote_no_transition_vote
.rdata:105DA650	0000000D	C	FailedReason
.rdata:105DA660	00000017	C	#L4d_vote_no_vote_spam
.rdata:105DA678	0000000B	C	callerName
.rdata:105DA684	00000011	C	#L4D_vote_header
.rdata:105DA698	0000000D	C	HeaderCaller
.rdata:105DA6A8	00000007	C	Header
.rdata:105DA6B0	00000018	C	#L4D_vote_caller_header
.rdata:105DA6C8	0000000A	C	voteissue
.rdata:105DA6D4	0000000D	C	passedresult
.rdata:105DA6E4	0000000B	C	m_iBoxSize
.rdata:105DA6F0	00000009	C	box_size
.rdata:105DA6FC	0000000A	C	m_iSpacer
.rdata:105DA708	00000007	C	spacer
.rdata:105DA710	0000000C	C	m_iBoxInset
.rdata:105DA71C	0000000A	C	box_inset
.rdata:105DA728	00000012	C	vgui/hud/vote_yes
.rdata:105DA73C	00000010	C	m_nYesTextureId
.rdata:105DA74C	0000000C	C	yes_texture
.rdata:105DA758	00000011	C	vgui/hud/vote_no
.rdata:105DA76C	0000000F	C	m_nNoTextureId
.rdata:105DA77C	0000000B	C	no_texture
.rdata:105DAEE8	0000000F	C	cl_vote_active
.rdata:105DAEFC	00000015	C	BasePlayerStatsPanel
.rdata:105DAF14	00000013	C	InfectedStatsPanel
.rdata:105DAF28	0000000A	C	maxHealth
.rdata:105DAF34	0000000D	C	healthBuffer
.rdata:105DAF44	0000000F	C	NoAvatarStatus
.rdata:105DAF54	0000000A	C	PingLabel
.rdata:105DAF68	0000000A	C	PingImage
.rdata:105DAF74	0000000D	C	NoAvatarName
.rdata:105DAF84	0000000C	C	playerindex
.rdata:105DAF90	0000001A	C	PlayerBackground_Selected
.rdata:105DAFAC	00000011	C	PlayerBackground
.rdata:105DB740	0000000D	C	KeybindLabel
.rdata:105DB750	0000000E	C	textAlignment
.rdata:105DB760	00000009	C	keycolor
.rdata:105DB774	00000008	C	keybind
.rdata:105DBAD4	00000010	C	CReadyCountdown
.rdata:105DBF8C	0000000F	C	BackgroundFill
.rdata:105DBF9C	0000001F	C	Resource/UI/ReadyCountdown.res
.rdata:105DBFBC	00000010	C	ready_countdown
.rdata:105DBFCC	00000015	C	RoundSecondTeamScore
.rdata:105DBFE4	00000014	C	RoundFirstTeamScore
.rdata:105DBFFC	00000014	C	CScavengeRoundPanel
.rdata:105DC010	00000018	C	CScavengeModeScoreboard
.rdata:105DC028	00000020	C	CScavengeModeEmbeddedScoreboard
.rdata:105DC048	00000022	C	CFullscreenScavengeModeScoreboard
.rdata:105DC06C	00000023	C	Resource/UI/ScavengeRoundPanel.res
.rdata:105DCCA4	00000018	C	ScoreboardImgBackground
.rdata:105DCCBC	00000031	C	Resource/UI/FullscreenScavengeModeScoreboard.res
.rdata:105DD0A4	0000000C	C	BrightGreen
.rdata:105DD0B0	00000010	C	TieBreakerPanel
.rdata:105DD0C0	00000010	C	FinalScorePanel
.rdata:105DD0D0	0000000D	C	Round%dPanel
.rdata:105DD0E0	00000011	C	RoundInfoMessage
.rdata:105DD0F4	00000007	C	Yellow
.rdata:105DD0FC	00000006	C	White
.rdata:105DD104	00000010	C	RoundLimitLabel
.rdata:105DD114	00000019	C	#L4D_Scavenge_RoundLimit
.rdata:105DD130	0000000B	C	RoundLabel
.rdata:105DD14C	0000001C	C	#L4D_Scavenge_Round_Current
.rdata:105DD168	0000001B	C	ScavengeSB.MatchScoreFinal
.rdata:105DD184	0000001F	C	ScavengeSB.MatchScoreIncrement
.rdata:105DD1A4	00000018	C	ScavengeSB.OpenTiePanel
.rdata:105DD1BC	00000009	C	00:00.00
.rdata:105DD1C8	00000019	C	ScavengeSB.DisplayChange
.rdata:105DD1E4	00000010	C	RoundTipMessage
.rdata:105DD1F4	0000002F	C	Resource/UI/ScavengeModeEmbeddedScoreboard.res
.rdata:105DD224	0000001E	C	ScavengeSB.RoundTimeIncrement
.rdata:105DD244	00000015	C	ScavengeSB.ZeroScore
.rdata:105DD25C	0000001F	C	ScavengeSB.RoundScoreIncrement
.rdata:105DD27C	00000018	C	#L4D_Scavenge_MatchTied
.rdata:105DD294	00000018	C	#L4D_Scavenge_MatchLost
.rdata:105DD2AC	00000017	C	#L4D_Scavenge_MatchWon
.rdata:105DD2C4	00000017	C	#L4D_Scavenge_YouFirst
.rdata:105DD2DC	00000018	C	#L4D_Scavenge_RoundLost
.rdata:105DD2F4	00000019	C	#L4D_Scavenge_EnemyFirst
.rdata:105DD310	00000017	C	#L4D_Scavenge_RoundWon
.rdata:105DD328	00000012	C	#L4D_Scavenge_Tie
.rdata:105DD33C	00000025	C	#L4D_Scavenge_TieBreaker_Description
.rdata:105DD364	0000002E	C	#L4D_Scavenge_TieBreaker_Description_Singular
.rdata:105DD394	00000016	C	TieBreakerMethodLabel
.rdata:105DD3AC	0000002A	C	#L4D_Scavenge_TieBreaker_Description_Zero
.rdata:105DD3D8	00000018	C	#L4D_Scavenge_NextRound
.rdata:105DD3F0	0000001E	C	#L4D_Scavenge_Survivors_Wiped
.rdata:105DD410	0000001B	C	#L4D_Scavenge_Time_Expired
.rdata:105DD42C	0000001A	C	#L4D_Scavenge_Map_Cleared
.rdata:105DD448	00000017	C	#L4D_Scavenge_TeamFlip
.rdata:105DD460	0000000E	C	EnemyTeamTime
.rdata:105DD470	0000000D	C	YourTeamTime
.rdata:105DD480	00000028	C	Resource/UI/scavengetiebreakerpanel.res
.rdata:105DD4A8	00000027	C	Resource/UI/ScavengeModeScoreboard.res
.rdata:105DD4D0	00000030	C	scavenge_scoreboard_survivor_score_effect_delay
.rdata:105DD500	0000002C	C	scavenge_scoreboard_round_time_effect_delay
.rdata:105DD52C	0000002F	C	scavenge_scoreboard_round_time_effect_duration
.rdata:105DD55C	00000030	C	scavenge_scoreboard_round_sound_effect_interval
.rdata:105DD58C	00000011	C	CScoreboardEntry
.rdata:105DD5A0	0000002C	C	Resource/UI/SurvivalModeScoreboardEntry.res
.rdata:105DD5CC	0000000D	C	SurvivorName
.rdata:105DD5DC	0000000F	C	SurvivorAvatar
.rdata:105DD5EC	0000000D	C	SurvivorTime
.rdata:105DD5FC	0000000E	C	SurvivorMedal
.rdata:105DD9C8	0000000F	C	CSpawnBaseMenu
.rdata:105DD9D8	0000000F	C	CSpawnModeMenu
.rdata:105DD9E8	00000011	C	CSpawnHunterMenu
.rdata:105DD9FC	00000012	C	CSpawnSpitterMenu
.rdata:105DDA10	00000011	C	CSpawnJockeyMenu
.rdata:105DDA24	00000012	C	CSpawnChargerMenu
.rdata:105DDA38	00000011	C	CSpawnSmokerMenu
.rdata:105DDA4C	00000011	C	CSpawnBoomerMenu
.rdata:105DDA60	0000000E	C	CSpawnModeBar
.rdata:105DDA70	0000001F	C	terror\\vgui\\spawnmodemenus.cpp
.rdata:105DDA90	0000000C	C	zombieClass
.rdata:105DDF44	0000000E	C	spawnmode_bar
.rdata:105DDF54	0000000E	C	ContinueLabel
.rdata:105DDF64	0000000D	C	ContinueBind
.rdata:105DE8D8	0000001E	C	Resource/UI/SpawnModeMenu.res
.rdata:105DE8F8	0000000F	C	ActionTwoLabel
.rdata:105DE908	0000000E	C	ActionTwoBind
.rdata:105DE918	0000000F	C	ActionOneLabel
.rdata:105DE928	0000000E	C	ActionOneBind
.rdata:105DEDE8	00000020	C	Resource/UI/SpawnHunterMenu.res
.rdata:105DF2B8	00000021	C	Resource/UI/SpawnSpitterMenu.res
.rdata:105DF790	00000020	C	Resource/UI/SpawnJockeyMenu.res
.rdata:105DFC60	00000021	C	Resource/UI/SpawnChargerMenu.res
.rdata:105E0138	00000020	C	Resource/UI/SpawnSmokerMenu.res
.rdata:105E0608	00000020	C	Resource/UI/SpawnBoomerMenu.res
.rdata:105E0628	00000017	C	reset_spawnmenu_counts
.rdata:105E0644	00000018	C	CSurvivalModeScoreboard
.rdata:105E065C	00000022	C	CFullscreenSurvivalModeScoreboard
.rdata:105E0680	00000016	C	CSurvivalModeShutdown
.rdata:105E0EF4	00000017	C	SurvivalModeScoreboard
.rdata:105E0F0C	00000031	C	Resource/UI/FullscreenSurvivalModeScoreboard.res
.rdata:105E13E4	00000010	C	Survivor%dEntry
.rdata:105E13F4	00000017	C	survival_shutting_down
.rdata:105E140C	00000025	C	Resource/UI/SurvivalModeShutdown.res
.rdata:105E1434	00000010	C	TankKillsDigits
.rdata:105E1444	00000013	C	SpitterKillsDigits
.rdata:105E1458	00000012	C	JockeyKillsDigits
.rdata:105E146C	00000013	C	ChargerKillsDigits
.rdata:105E1480	00000012	C	BoomerKillsDigits
.rdata:105E1494	00000012	C	SmokerKillsDigits
.rdata:105E14A8	00000012	C	HunterKillsDigits
.rdata:105E14BC	00000012	C	CommonKillsDigits
.rdata:105E14D0	0000000F	C	FinalTimeLabel
.rdata:105E14E0	0000002B	C	#L4D360UI_VersusSurvival_SurvivorsDefeated
.rdata:105E150C	00000010	C	FinalTimeDigits
.rdata:105E151C	00000027	C	Resource/UI/SurvivalModeScoreboard.res
.rdata:105E1544	0000001F	C	Stat_vs_Most_Damage_As_Charger
.rdata:105E1564	0000001C	C	#L4D_Highlight_Most_Charges
.rdata:105E1580	00000016	C	Stat_vs_Most_Spit_Dmg
.rdata:105E1598	00000021	C	#L4D_Highlight_MostSpitterDamage
.rdata:105E15BC	0000001A	C	Stat_vs_Most_Jockey_Rides
.rdata:105E15D8	00000021	C	#L4D_Highlight_Most_Jockey_Rides
.rdata:105E15FC	00000017	C	Stat_vs_Most_Vomit_Hit
.rdata:105E1614	00000023	C	#L4D_Highlight_Most_Boomer_Victims
.rdata:105E1638	0000001A	C	Stat_vs_Most_Smoker_Pulls
.rdata:105E1654	00000020	C	#L4D_Highlight_Best_Smoker_Pull
.rdata:105E1674	0000001C	C	Stat_vs_Most_Hunter_Pounces
.rdata:105E1690	00000022	C	#L4D_Highlight_Best_Hunter_Pounce
.rdata:105E16B4	0000001C	C	Stat_vs_Most_Damage_As_Tank
.rdata:105E16D0	0000001E	C	#L4D_Highlight_MostTankDamage
.rdata:105E16F0	00000019	C	Stat_vs_Most_Damage_Done
.rdata:105E170C	0000001A	C	#L4D_Highlight_MostDamage
.rdata:105E1728	00000014	C	Stat_Most_Headshots
.rdata:105E173C	0000001D	C	#L4D_Highlight_MostHeadshots
.rdata:105E175C	00000018	C	Stat_Most_Special_Kills
.rdata:105E1774	00000022	C	#L4D_Highlight_MostSpecialsKilled
.rdata:105E1798	00000019	C	Stat_Most_Infected_Kills
.rdata:105E17B4	00000022	C	#L4D_Highlight_MostInfectedKilled
.rdata:105E17D8	00000014	C	Stat_Most_Witch_Dmg
.rdata:105E17EC	00000021	C	#L4D_Highlight_MostDamageToWitch
.rdata:105E1810	00000016	C	Stat_Most_Melee_Kills
.rdata:105E1828	0000001E	C	#L4D_Highlight_MostMeleeKills
.rdata:105E1848	00000013	C	Stat_Most_Tank_Dmg
.rdata:105E185C	00000020	C	#L4D_Highlight_MostDamageToTank
.rdata:105E1880	0000001D	C	CSurvivorHighlightStatsPanel
.rdata:105E18A0	00000013	C	SurvivorStatsPanel
.rdata:105E1C78	00000015	C	IconForSlot_FirstAid
.rdata:105E1C90	0000001C	C	SurvivorSurvivalRecordImage
.rdata:105E1CAC	00000017	C	SurvivorSurvivalRecord
.rdata:105E1CC4	00000014	C	SurvivorStatsHealth
.rdata:105E1CD8	0000001C	C	SurvivorStatsNoAvatarStatus
.rdata:105E1CF4	00000014	C	SurvivorStatsStatus
.rdata:105E1D08	0000001A	C	SurvivorStatsNoAvatarName
.rdata:105E1D24	00000012	C	SurvivorStatsName
.rdata:105E1D38	00000012	C	SurvivorStatsHead
.rdata:105E1D4C	00000014	C	SurvivorStatsAvatar
.rdata:105E1D60	0000001E	C	#L4D_Scoreboard_Incapacitated
.rdata:105E2134	00000011	C	Survivor%dAvatar
.rdata:105E2148	00000008	C	%d:%02d
.rdata:105E2150	00000010	C	Survivor%dScore
.rdata:105E2160	00000015	C	Survivor%dBackground
.rdata:105E2178	0000001B	C	SurvivorStatsCategoryImage
.rdata:105E2194	00000016	C	SurvivorStatsSubTitle
.rdata:105E21AC	00000008	C	%s_Desc
.rdata:105E21B4	00000013	C	SurvivorStatsTitle
.rdata:105E21C8	00000018	C	Survivor%dName_NoAvatar
.rdata:105E21E0	0000000F	C	Survivor%dName
.rdata:105E21F0	00000016	C	Survivor%dSteamAvatar
.rdata:105E2208	00000031	C	resource/UI/TransitionStatsSurvivorHighlight.res
.rdata:105E223C	00000011	C	stats_show_empty
.rdata:105E2254	0000000D	C	CTakeoverBar
.rdata:105E2714	0000000F	C	SpectatorTitle
.rdata:105E2724	00000020	C	#L4D_s_team_join_takeover_title
.rdata:105E2744	00000024	C	Resource/UI/TakeoverSurvivorBar.res
.rdata:105E2768	0000000C	C	FireMessage
.rdata:105E2774	0000001E	C	terror\\vgui\\takeovermenus.cpp
.rdata:105E2794	0000001C	C	#L4D_s_bot_control_subtitle
.rdata:105E27B0	00000022	C	#L4D_Zombie_UI_Press_Fire_To_Play
.rdata:105E27D4	00000009	C	FireBind
.rdata:105E27E0	00000016	C	takeover_survivor_bar
.rdata:105E27F8	0000000E	C	RoundedButton
.rdata:105E2808	00000010	C	CTerrorRichText
.rdata:105E2818	0000000A	C	L4DButton
.rdata:105E2CA4	00000011	C	MultiPanelButton
.rdata:105E2CB8	0000000C	C	MultiButton
.rdata:105E307C	0000000A	C	Depressed
.rdata:105E3088	00000006	C	Armed
.rdata:105E3090	00000008	C	fgcolor
.rdata:105E3098	00000013	C	RichText.TextColor
.rdata:105E352C	0000000D	C	MainBoldBlur
.rdata:105E353C	00000009	C	MainBold
.rdata:105E3548	0000001F	C	RoundedButton.DepressedBgColor
.rdata:105E3568	0000001F	C	RoundedButton.DepressedFgColor
.rdata:105E3588	0000001B	C	RoundedButton.ArmedBgColor
.rdata:105E35A4	0000001B	C	RoundedButton.ArmedFgColor
.rdata:105E35C0	00000016	C	RoundedButton.BgColor
.rdata:105E35D8	00000016	C	RoundedButton.FgColor
.rdata:105E3A6C	0000000A	C	scroll_up
.rdata:105E3A78	0000000C	C	scroll_down
.rdata:105E3A84	0000000C	C	scroll_line
.rdata:105E3A90	0000000B	C	scroll_box
.rdata:105E3E1C	00000009	C	NoBorder
.rdata:105E3E38	0000001E	C	resource/UI/RoundedButton.res
.rdata:105E3E58	00000007	C	panels
.rdata:105E3E60	00000016	C	panelResourceFilename
.rdata:105E3E78	0000000B	C	buttonName
.rdata:105E3E84	00000007	C	button
.rdata:105E3E8C	0000000F	C	m_cornerRadius
.rdata:105E3E9C	0000000E	C	corner_radius
.rdata:105E3EAC	0000000E	C	m_borderWidth
.rdata:105E3EBC	0000000D	C	border_width
.rdata:105E3ECC	00000012	C	CTerrorMessageBox
.rdata:105E3EE0	00000012	C	CTerrorInfoWindow
.rdata:105E439C	0000000C	C	message_box
.rdata:105E4854	0000000C	C	info_window
.rdata:105E4864	00000010	C	CTerrorTeamMenu
.rdata:105E4D1C	00000013	C	jointeam Infected\n
.rdata:105E4D30	00000009	C	infected
.rdata:105E4D3C	00000013	C	jointeam Survivor\n
.rdata:105E4D50	00000009	C	survivor
.rdata:105E4D5C	00000019	C	Resource/UI/TeamMenu.res
.rdata:105E4D78	0000000E	C	noswitchtitle
.rdata:105E4D88	0000000A	C	fulltitle
.rdata:105E4D94	00000017	C	infectedfullbackground
.rdata:105E4DAC	00000012	C	infectedfulllabel
.rdata:105E4DC0	00000013	C	infectedbackground
.rdata:105E4DD4	0000000F	C	infectedbutton
.rdata:105E4DE4	00000017	C	survivorfullbackground
.rdata:105E4DFC	00000012	C	survivorfulllabel
.rdata:105E4E10	00000013	C	survivorbackground
.rdata:105E4E24	0000000F	C	survivorbutton
.rdata:105E4E34	0000000E	C	noswitchlabel
.rdata:105E4E44	00000021	C	#L4D_spectator_team_on_team_game
.rdata:105E4E68	00000023	C	#L4D_spectator_waiting_for_players
.rdata:105E4E8C	00000021	C	#L4D_spectator_team_change_limit
.rdata:105E4EB4	00000012	C	CTerrorTextWindow
.rdata:105E5390	00000012	C	TerrorTextMessage
.rdata:105E53A4	0000000F	C	JoinSteamGroup
.rdata:105E53B4	00000006	C	L4Dok
.rdata:105E53F0	0000000C	C	NewsKeyBind
.rdata:105E53FC	0000000D	C	steamid/%llu
.rdata:105E540C	0000000F	C	joinsteamgroup
.rdata:105E5420	00000011	C	vs_shutting_down
.rdata:105E5434	0000000D	C	zombie_intro
.rdata:105E5444	00000012	C	PANEL_INFO_WINDOW
.rdata:105E5458	00000012	C	PANEL_MESSAGE_BOX
.rdata:105E546C	00000013	C	PANEL_ZOMBIE_INTRO
.rdata:105E5480	00000012	C	PANEL_SPAWNJOCKEY
.rdata:105E5494	00000013	C	PANEL_SPAWNSPITTER
.rdata:105E54A8	00000012	C	PANEL_SPAWNBOOMER
.rdata:105E54BC	00000012	C	PANEL_SPAWNSMOKER
.rdata:105E54D0	00000013	C	PANEL_SPAWNCHARGER
.rdata:105E54E4	00000012	C	PANEL_SPAWNHUNTER
.rdata:105E54F8	00000010	C	PANEL_SPAWNMODE
.rdata:105E5508	00000014	C	PANEL_SPAWNMODE_BAR
.rdata:105E551C	00000012	C	PANEL_RADIAL_MENU
.rdata:105E5530	0000001C	C	PANEL_TAKEOVER_SURVIVOR_BAR
.rdata:105E554C	0000000B	C	PANEL_TEAM
.rdata:105E5558	0000001D	C	PANEL_SURVIVAL_SHUTTING_DOWN
.rdata:105E5578	00000021	C	PANEL_FULLSCREEN_SURVIVAL_SCORES
.rdata:105E559C	00000017	C	PANEL_TRANSITION_STATS
.rdata:105E55B4	0000000B	C	PANEL_INFO
.rdata:105E55C0	00000017	C	PANEL_VS_SHUTTING_DOWN
.rdata:105E55D8	00000021	C	PANEL_FULLSCREEN_SCAVENGE_SCORES
.rdata:105E55FC	0000001C	C	PANEL_FULLSCREEN_VS_RESULTS
.rdata:105E5618	0000001B	C	PANEL_FULLSCREEN_VS_SCORES
